id,Longitude,Latitude,vs30,BuildingClass,DamageState
1081,13.361616015375343,42.37070892079897,451.43832,B,1
1082,13.4138677,42.341064488472064,431.62213,B,2
1083,13.241466556530664,42.402477973867136,466.90063,B,0
1084,13.361573626206772,42.32867692336328,434.72995,B,0
1085,13.28847176571709,42.3533229324848,455.61597,B,1
1086,13.399860580345122,42.355055106617066,454.6853,B,1
1087,13.459267773755716,42.39624547572504,470.37686,B,1
1088,13.299559498963896,42.310295281114485,495.28165,B,0
1089,13.341984999999994,42.36813138849567,502.41052,B,0
1090,13.410758898648664,42.51115211670532,485.07355,B,0
1091,13.396644800000004,42.34950378847944,454.6916,B,0
1092,13.399030899999998,42.34610518847647,505.62518,B,1
1093,13.401120264665632,42.34732900838964,453.06174,B,0
1094,13.453131232215709,42.33570890194718,446.43246,B,1
1095,13.241858650175086,42.40300770082917,468.24197,B,0
1096,13.450244476033946,42.3381580463902,553.1028,B,3
1097,13.471240137733965,42.35163047856484,427.4186,B,2
1098,13.37986491642024,42.33321832211288,475.61383,B,2
1099,13.3967096,42.34864048847872,522.27075,B,2
1100,13.398615699999995,42.34802478847814,454.97943,B,0
1101,13.2943602,42.35887899424381,408.13037,B,0
1102,13.281506866313208,42.39666536319247,543.4688,B,0
1103,13.519600620831026,42.37924462977996,444.98038,B,0
1104,13.417304147530476,42.35085003414408,454.67273,B,1
1105,13.343429399999993,42.38320478850887,408.37704,B,2
1106,13.458280200531055,42.317814104242295,371.37045,B,0
1107,13.400226500000004,42.347503488477614,454.39557,B,0
1108,13.520883293317633,42.37838631015613,453.68915,B,1
1109,13.33782802376479,42.36770191924609,478.72836,B,2
1110,13.338661200000006,42.38310838850875,407.03088,B,2
1111,13.393038470788364,42.3607988221045,453.06824,B,0
1112,13.476765210337936,42.35713536904761,463.76218,B,3
1113,13.41433047925438,42.366769962619166,487.34467,B,0
1114,13.29548612712299,42.32877850112194,467.05023,B,0
1115,13.342822899999993,42.38720948851231,408.7789,B,2
1116,13.286199993736297,42.396060791750976,500.4367,B,0
1117,13.395527429207828,42.36198063601058,453.868,B,1
1118,13.378981157664228,42.36714607965616,451.67386,B,3
1119,13.472502135264772,42.3504118718583,427.19733,B,0
1120,13.401444099999996,42.352763588482304,455.02933,B,1
1121,13.418524000000003,42.37039429424883,460.11877,B,0
1122,13.399823599999992,42.35761218848653,452.781,B,2
1123,13.373420900000006,42.371699988498825,570.3831,B,3
1124,13.4094482,42.357383288486304,454.53436,B,0
1125,13.419125571569198,42.36588446647124,449.5391,B,2
1126,13.342903555147648,42.41770056212836,471.22125,B,1
1127,13.459671075225089,42.31885121203828,371.37045,B,0
1128,13.340858963117023,42.37212123900103,450.77905,B,1
1129,13.405946000939585,42.36416061844498,456.71735,B,0
1130,13.508874729576387,42.41767496734466,432.04636,B,2
1131,13.3983484,42.35791098848675,453.5279,B,1
1132,13.2975724928159,42.31379527831867,466.14703,B,0
1133,13.395449844339392,42.347700780289,510.14087,B,0
1134,13.396649926201908,42.36040615475317,454.18655,B,0
1135,13.421328999999997,42.351580494240594,455.19727,B,0
1136,13.414925399999996,42.34714049423869,453.16574,B,1
1137,13.300237986996164,42.37580769716581,407.98874,B,3
1138,13.423325699999994,42.34706818847731,454.6539,B,3
1139,13.370269937835118,42.3543302353642,407.06723,B,3
1140,13.453943946639928,42.36469885603418,427.23236,B,3
1141,13.298659831816492,42.33147697033125,469.35034,B,2
1142,13.34056711530082,42.37122697971956,450.34564,B,2
1143,13.392020576625786,42.35992909252121,452.03485,B,0
1144,13.426185332935177,42.37287668239168,480.50827,B,0
1145,13.339277482419176,42.42008021593618,448.4729,B,0
1146,13.419283878298636,42.31100775541572,554.60144,B,0
1147,13.400132772702396,42.36417585282957,456.27695,B,1
1148,13.294444410907582,42.34960283766829,459.40958,B,1
1149,13.341863816003569,42.366212486549145,498.0345,B,3
1150,13.406506600000007,42.33950108847065,447.48392,B,3
1151,13.457391106205964,42.36566558527955,427.0979,B,1
1152,13.298376204202436,42.31078596386634,489.51318,B,0
1153,13.395611699999996,42.35833949424357,453.3601,B,1
1154,13.343182959944654,42.36815743015942,546.74146,B,2
1155,13.353840889190154,42.37901247407685,560.0289,B,1
1156,13.336905199999997,42.36547538849338,452.64328,B,2
1157,13.397164600000004,42.34945518847938,454.6916,B,2
1158,13.28529444236982,42.35279368039301,456.41483,B,2
1159,13.345378862827864,42.41861287582245,452.6128,B,3
1160,13.396743773466644,42.34702446270644,521.7779,B,2
1161,13.391659400000002,42.35474729424203,497.89334,B,0
1162,13.460209748976268,42.36412263075413,412.78897,B,2
1163,13.406767413521004,42.35726284793461,454.26266,B,0
1164,13.475848968270444,42.36015007620932,470.3132,B,1
1165,13.5050043,42.41336338853505,471.45874,B,0
1166,13.335586112410748,42.42128684319282,452.52484,B,2
1167,13.453502042203466,42.337956185886114,448.39578,B,0
1168,13.453192730747771,42.364272578428185,427.09204,B,1
1169,13.339939294932242,42.41671397120943,474.66782,B,2
1170,13.47809719473884,42.35293112988014,428.1086,B,2
1171,13.496806941908316,42.32679149884631,371.37045,B,1
1172,13.3984834,42.34677218847705,507.05,B,2
1173,13.47864262750513,42.32669636386299,326.55328,B,1
1174,13.463507456184836,42.322425972653214,381.7568,B,1
1175,13.427388300000006,42.351341788481,455.2407,B,0
1176,13.40072249999999,42.35363328848304,455.17862,B,2
1177,13.354936798842637,42.36388051759912,407.4948,B,2
1178,13.33912729791902,42.41737353780594,475.51013,B,0
1179,13.282030221583115,42.375135892648885,489.03406,B,1
1180,13.292164876306426,42.352208201835126,456.1253,B,2
1181,13.357683499999998,42.3677637884953,406.80597,B,3
1182,13.460999015750485,42.36310119632004,451.82336,B,1
1183,13.421991800000011,42.30830498844348,571.1092,B,0
1184,13.457534561301774,42.363943126786346,427.22653,B,0
1185,13.34491990100154,42.41908001830147,456.2095,B,0
1186,13.425553517569565,42.34044581125104,530.693,B,1
1187,13.467879421785964,42.36268420338779,425.93735,B,0
1188,13.507275531541463,42.415199456099785,445.74094,B,0
1189,13.46988261589947,42.36171136952783,447.44052,B,3
1190,13.3889814766407,42.36834748404285,453.39243,B,3
1191,13.36771586196817,42.33678848275471,478.84232,B,2
1192,13.356972116557214,42.32864936923519,448.32278,B,0
1193,13.339247444063483,42.41953888085759,452.02716,B,0
1194,13.399431999999994,42.34962278847949,455.14755,B,0
1195,13.385633700000003,42.351190494240406,405.74915,B,3
1196,13.431312260938842,42.34802431059979,575.00903,B,0
1197,13.40540346272839,42.35884561428239,454.39557,B,3
1198,13.397285967365017,42.34375194024384,471.58844,B,3
1199,13.400156799999992,42.3405538884716,447.86554,B,3
1200,13.338687790601735,42.38322082042069,407.03088,B,3
1201,13.398280560669493,42.34850944182929,454.77313,B,3
1202,13.400070400000004,42.347536088477696,454.39557,B,1
1203,13.400251600000004,42.34791808847804,454.59103,B,1
1204,13.338321184064975,42.41595397363885,446.29434,B,0
1205,13.475943840568636,42.35969481753386,453.99942,B,0
1206,13.420511786962727,42.36683184439688,460.89136,B,1
1207,13.3012774,42.32529858845834,468.19998,B,1
1208,13.40111549999999,42.35331718848277,454.842,B,0
1209,13.314044978853806,42.3977719769842,453.3601,B,0
1210,13.490593551463906,42.38468133269711,411.57858,B,1
1211,13.46449114919506,42.32058417367691,371.37045,B,0
1212,13.30418122465541,42.35271937086731,451.3032,B,3
1213,13.426325500000006,42.3522034884818,454.17386,B,0
1214,13.404242634483362,42.32326843851716,542.60834,B,0
1215,13.457575966024455,42.36466489072184,427.33725,B,2
1216,13.438183514071843,42.30286190508075,506.26895,B,1
1217,13.449491475507708,42.365212726185646,429.8814,B,1
1218,13.394903199999993,42.35190078848153,476.9631,B,1
1219,13.394271099999996,42.34656578847681,519.07825,B,1
1220,13.367187880592672,42.36636510737066,450.9499,B,3
1221,13.300897730188264,42.352465264685485,451.63358,B,1
1222,13.4123615,42.36155689424493,456.66928,B,3
1223,13.418926699999997,42.33748978846894,548.3281,B,2
1224,13.236536217265048,42.40995731274678,460.90613,B,1
1225,13.41978488081288,42.354020256981904,456.30118,B,1
1226,13.399316199999989,42.3658622884937,465.74127,B,1
1227,13.297399963039966,42.377075512310725,423.50275,B,0
1228,13.415928699999997,42.33904658847028,589.722,B,2
1229,13.4004463,42.35186929424079,454.99814,B,1
1230,13.435863505961144,42.368389483306274,466.3487,B,1
1231,13.39254671291564,42.36497350646883,453.52145,B,2
1232,13.366001300000002,42.37119908849834,523.1715,B,3
1233,13.36509222806837,42.36571185608191,450.29028,B,3
1234,13.399922299999991,42.35218118848175,455.2407,B,2
1235,13.3448453431518,42.41555733814355,452.29385,B,2
1236,13.284180876705696,42.39458989268724,485.54477,B,3
1237,13.47273194898291,42.36070937924645,393.34753,B,0
1238,13.40020705478989,42.33542743492298,451.49228,B,3
1239,13.417525900000005,42.33670698846827,446.80817,B,0
1240,13.293490599999998,42.358969588487696,408.18924,B,1
1241,13.367213,42.36796328849549,451.83466,B,3
1242,13.4104816,42.51085598861969,484.46408,B,0
1243,13.40190120000001,42.34820558847822,453.5987,B,2
1244,13.50391922809292,42.415858330131606,468.9678,B,0
1245,13.313499997462197,42.37465011165055,408.57556,B,1
1246,13.391320999999998,42.354715588484,497.89334,B,2
1247,13.3954592,42.34311268847387,471.65158,B,2
1248,13.391519545677124,42.36609276162709,453.36658,B,1
1249,13.404547070141678,42.35869371907914,453.8872,B,0
1250,13.460677788514545,42.3954739982229,475.11548,B,0
1251,13.41216352099348,42.32634553391808,449.65594,B,0
1252,13.390818100000008,42.356883788485895,450.6007,B,2
1253,13.323548055645016,42.35036589649287,482.53107,B,0
1254,13.401973300000003,42.352658988482204,454.96698,B,2
1255,13.519295537773576,42.3781704854873,451.80972,B,1
1256,13.43930130021814,42.30336619288832,473.0728,B,0
1257,13.3929226587016,42.36089311062384,452.95096,B,1
1258,13.479993566013562,42.35431212681456,445.7456,B,2
1259,13.520252341830416,42.37795632400079,431.0084,B,0
1260,13.367265499999998,42.3642725884923,407.11566,B,3
1261,13.398045000000003,42.35867768848743,453.71432,B,2
1262,13.29957922580192,42.310656221995934,482.934,B,0
1263,13.292404701060512,42.34551138313376,463.5039,B,3
1264,13.4306441,42.30286408843864,540.98126,B,3
1265,13.493851222718511,42.39279473028213,463.8263,B,0
1266,13.472024950895667,42.35684658759527,419.96207,B,1
1267,13.344832299999997,42.38021578850623,469.35574,B,1
1268,13.396574099999995,42.34269948847347,489.70755,B,2
1269,13.415435429482311,42.36275517976671,468.76404,B,2
1270,13.348528599999993,42.37238848849935,406.97632,B,2
1271,13.4244234,42.338666588469984,491.50183,B,0
1272,13.409213500000002,42.35779858848665,454.43344,B,0
1273,13.300806000000003,42.3523369884819,451.68057,B,3
1274,13.324605599999996,42.39343868851775,489.46277,B,2
1275,13.473630142126058,42.361582446156056,481.12424,B,2
1276,13.29405062626548,42.388935457546665,409.02722,B,0
1277,13.398970199999992,42.34776198847793,454.8232,B,0
1278,13.387795338115788,42.362330886558254,451.23547,B,3
1279,13.409695400000002,42.33361328846561,449.52942,B,1
1280,13.39807489174135,42.34056149642154,447.7558,B,1
1281,13.3944321,42.34768748847788,500.76895,B,3
1282,13.408269700000004,42.36234258849062,455.01062,B,1
1283,13.366784795514162,42.363485964869184,406.62265,B,2
1284,13.3102326,42.34870138847872,455.41754,B,3
1285,13.352674402481288,42.36675787769761,407.77527,B,2
1286,13.241098754161852,42.40239939390117,432.59836,B,0
1287,13.427487465586172,42.37021100915435,467.1765,B,2
1288,13.3927533,42.35745708848638,451.8079,B,0
1289,13.402002240790903,42.36510719534419,451.4984,B,0
1290,13.440370700000006,42.31066499422274,501.55777,B,0
1291,13.396110059057236,42.3486729157008,538.3992,B,0
1292,13.471763399999997,42.35745378848633,410.25613,B,1
1293,13.406055499999995,42.36399398849209,456.71735,B,2
1294,13.468906594975904,42.35948497799046,428.3753,B,0
1295,13.478128423094605,42.35347244623365,428.31873,B,0
1296,13.388032279700075,42.34930605453561,447.98956,B,2
1297,13.400026300000002,42.329929988462325,452.66296,B,1
1298,13.341104199999997,42.371449388498526,450.42853,B,1
1299,13.511967936602868,42.41458440861059,447.76602,B,0
1300,13.394793400000005,42.34215248847305,452.32684,B,3
1301,13.347799435308504,42.37930340871595,564.1686,B,2
1302,13.336171500000004,42.38193428850773,406.9338,B,3
1303,13.505118812547298,42.41355682672464,471.45874,B,1
1304,13.3946979,42.341493788472434,451.28964,B,2
1305,13.400650400000002,42.35401368848344,455.08536,B,1
1306,13.441153299999996,42.310227688445096,520.0574,B,0
1307,13.389701099999996,42.36464658849263,452.28052,B,2
1308,13.226822728429342,42.40511621059984,436.90445,B,3
1309,13.29290434405691,42.32804927019583,462.8524,B,2
1310,13.40767479136106,42.3583169641846,454.29434,B,1
1311,13.402536511697951,42.35740559831579,453.2954,B,1
1312,13.416066261163715,42.399524221771166,411.57858,B,1
1313,13.506060342001874,42.415151255765046,432.16864,B,1
1314,13.420354100000004,42.369040288496464,461.5337,B,1
1315,13.418272434997354,42.39782249352898,445.99042,B,2
1316,13.439753652971676,42.31130604036044,482.48218,B,0
1317,13.403216999999987,42.349298488479285,454.31332,B,1
1318,13.472266707511285,42.3568382691323,419.96207,B,3
1319,13.428109999999998,42.35143998848111,455.43872,B,0
1320,13.394460630312835,42.35379057200704,484.54462,B,1
1321,13.348132676244504,42.341688847734304,453.63007,B,3
1322,13.341267586887586,42.3707518343892,450.01953,B,3
1323,13.298006400469497,42.312877141874914,459.32504,B,0
1324,13.4157754,42.344977688475474,452.64328,B,3
1325,13.42194244185274,42.30666877790234,561.44464,B,1
1326,13.395872099999998,42.34310008847382,463.614,B,2
1327,13.357097964840989,42.3287355769878,448.32278,B,0
1328,13.32293753681545,42.32390058594463,464.83682,B,2
1329,13.400391239542996,42.34943268927615,454.93576,B,0
1330,13.421584499999994,42.33761959423449,510.6133,B,0
1331,13.405578213575208,42.364082640672,456.71735,B,2
1332,13.353076300000003,42.37820289425223,540.3588,B,2
1333,13.403626700000002,42.348320588478416,453.9255,B,1
1334,13.417059583050154,42.35935555859977,457.65033,B,0
1335,13.389158400000005,42.36821018849576,453.30188,B,3
1336,13.415117151033916,42.397748473909786,411.57858,B,1
1337,13.396829699999996,42.34829418847839,522.27075,B,1
1338,13.431259653366176,42.31304180234096,514.8269,B,0
1339,13.399098499001232,42.35227851653273,455.08536,B,0
1340,13.3955681,42.34536049423789,519.68115,B,0
1341,13.415006399999992,42.34712478847736,453.16574,B,1
1342,13.341416403441668,42.41711705514116,470.42325,B,2
1343,13.33629719393472,42.420992194451024,444.83502,B,0
1344,13.493668042302406,42.389637194170064,411.57858,B,2
1345,13.479147455906618,42.35434130347191,445.90433,B,0
1346,13.396684699999993,42.35376208848312,454.59103,B,0
1347,13.412954686787035,42.33391219987344,448.0551,B,0
1348,13.421811433510474,42.30649242300797,561.44464,B,0
1349,13.406972650398911,42.34803552851039,453.457,B,0
1350,13.396985025137056,42.374948374429216,523.43646,B,2
1351,13.403914845043976,42.36251164051699,456.1677,B,0
1352,13.416825994114252,42.39796184470647,411.57858,B,0
1353,13.4399514301505,42.3041576267735,502.7996,B,1
1354,13.396273599999994,42.344038588474646,458.6264,B,1
1355,13.410670600000008,42.36186378849023,455.78937,B,0
1356,13.4089005,42.35299748848246,454.1103,B,3
1357,13.403479474373674,42.35909130644375,454.47763,B,3
1358,13.400444618002576,42.35467384525171,454.6539,B,0
1359,13.423421384472116,42.354077748013815,456.50674,B,0
1360,13.356015528878746,42.328861990533895,402.86322,B,0
1361,13.399444600000004,42.35098288848073,454.942,B,0
1362,13.34718511291366,42.41403360159158,458.28122,B,3
1363,13.455250673987289,42.33889070024468,448.38135,B,3
1364,13.397906180799591,42.354759353713845,454.72296,B,0
1365,13.397358299999992,42.34955938847947,454.6916,B,0
1366,13.474276182351558,42.36228339042951,501.19766,B,3
1367,13.520511799999998,42.37454779425065,456.97363,B,0
1368,13.338991,42.38355988850916,407.13983,B,2
1369,13.521734998089244,42.37844699637432,480.4496,B,0
1370,13.345012133026389,42.41419598454246,458.72574,B,1
1371,13.38910238241581,42.36834342419792,453.30188,B,2
1372,13.394835525029778,42.3582977219901,453.13327,B,1
1373,13.395077295715602,42.3582895883534,453.13327,B,0
1374,13.402250240442196,42.35877118079243,454.05304,B,3
1375,13.425511628386982,42.30772280214261,531.74133,B,0
1376,13.428652287193962,42.33744781428972,448.04056,B,1
1377,13.4084274,42.348785188478814,453.5601,B,2
1378,13.293191632543897,42.344400996312594,464.17792,B,3
1379,13.430302530310756,42.3025879090258,529.9337,B,2
1380,13.405998600000007,42.36395268849202,456.71735,B,3
1381,13.281512126223364,42.37452001134115,472.96512,B,3
1382,13.4083175,42.35805748848687,454.307,B,2
1383,13.396187810496,42.36295275734304,454.1103,B,0
1384,13.39874096553671,42.35238095540024,455.0978,B,0
1385,13.41658918596024,42.398060245127446,411.57858,B,0
1386,13.297007556223212,42.37654599109835,420.52676,B,2
1387,13.346659786258495,42.417666555966406,465.65076,B,0
1388,13.461640252124685,42.39535060918359,475.32443,B,2
1389,13.31338218640246,42.35928747688556,407.5965,B,3
1390,13.49478216693964,42.39212973459846,460.24643,B,0
1391,13.429819441653088,42.302604342001935,517.7408,B,0
1392,13.420507810424285,42.36249299155126,459.9166,B,2
1393,13.479057820914685,42.35488678629982,447.93655,B,3
1394,13.42013213257442,42.44548600665918,475.90366,B,3
1395,13.457394605786034,42.39739437081355,463.47028,B,1
1396,13.452033418465806,42.36729533821383,441.14682,B,0
1397,13.3976367,42.3427926942368,611.6582,B,2
1398,13.312154246722995,42.35236759418286,451.1133,B,3
1399,13.3959054,42.346488988476814,520.82086,B,0
1400,13.395351426274798,42.35240467010985,475.47662,B,2
1401,13.397987400000003,42.357598888486486,453.2436,B,1
1402,13.386274404274632,42.36328587494688,451.43158,B,3
1403,13.391403721397108,42.3661870480472,453.36658,B,2
1404,13.494154191676088,42.326973829735536,371.37045,B,3
1405,13.456238643000276,42.396258813649,464.3227,B,2
1406,13.390609603200224,42.35853019130936,451.3032,B,0
1407,13.292474963032156,42.36232189364173,408.4881,B,0
1408,13.509307284425876,42.35646089783855,407.41934,B,1
1409,13.390352900000009,42.35856168848733,451.00443,B,1
1410,13.356750899999994,42.32765668846034,404.8304,B,2
1411,13.342072999999996,42.37944909425278,406.83035,B,2
1412,13.474094184170644,42.35912572447672,452.7558,B,3
1413,13.399030899999996,42.34610519423821,505.62518,B,3
1414,13.404040833604352,42.36259778607648,456.1677,B,0
1415,13.480353771195425,42.32907816057391,371.37045,B,3
1416,13.43971252336366,42.31058423850715,504.18848,B,0
1417,13.2885397,42.39656418852045,506.01773,B,0
1418,13.297947289016577,42.35165781723324,455.05063,B,2
1419,13.430827400000002,42.31033308844521,527.8493,B,0
1420,13.4178109,42.365142588493086,459.91852,B,0
1421,13.408616361203832,42.35783318663193,454.25,B,0
1422,13.383404100000002,42.365527988493405,451.7275,B,0
1423,13.405402027747336,42.356676170251085,453.7784,B,2
1424,13.392002186664817,42.36390707568199,453.00964,B,0
1425,13.401101176323095,42.349137573839656,453.6437,B,1
1426,13.35092863307327,42.35714379919589,406.26572,B,0
1427,13.378986216092793,42.367236304033234,451.67386,B,3
1428,13.455425167870784,42.3377095360632,446.7932,B,1
1429,13.458336055600066,42.3610229518512,427.24988,B,2
1430,13.417576899999997,42.33680298846833,446.80817,B,2
1431,13.509821667878198,42.41728048286639,448.37402,B,3
1432,13.474013593626578,42.35352379914719,427.61545,B,3
1433,13.288779709968985,42.396699902628754,509.20395,B,3
1434,13.286131820304416,42.3748216701692,493.66635,B,2
1435,13.3910864,42.366279788494055,453.56653,B,1
1436,13.37428577161573,42.36549529647366,450.96353,B,2
1437,13.39863,42.349909988479794,454.92328,B,0
1438,13.43015200745188,42.31271788197073,565.036,B,0
1439,13.456537525428391,42.39724292707632,461.52942,B,0
1440,13.396168000000008,42.352663488482165,454.09122,B,3
1441,13.3994174,42.35344218848287,455.22208,B,2
1442,13.42128054081453,42.32061278107162,371.37045,B,1
1443,13.495381669152668,42.392018583989206,475.84763,B,1
1444,13.3933996,42.347834188478,490.1606,B,1
1445,13.471421948115688,42.35478817213095,427.97165,B,3
1446,13.3387133,42.3831646885088,407.03088,B,3
1447,13.399494302309048,42.34855895807455,454.89203,B,0
1448,13.438134669368074,42.304129186165575,523.3471,B,2
1449,13.349706015313838,42.413588465732055,458.38553,B,2
1450,13.414480500000003,42.3325527884646,446.94266,B,0
1451,13.410758099999995,42.34128188847225,554.22174,B,2
1452,13.409264754924154,42.36287342955315,455.39548,B,3
1453,13.39100548352983,42.36556767485443,453.12677,B,1
1454,13.296177899999996,42.37867798850491,478.35376,B,2
1455,13.426296400000004,42.37274308849968,480.50827,B,1
1456,13.499424980032549,42.39486159963998,411.57858,B,0
1457,13.404159874067837,42.35183670473938,454.69785,B,2
1458,13.459455000000004,42.36560248849349,427.24405,B,1
1459,13.4017641,42.35277068848227,454.96698,B,0
1460,13.298069999999994,42.31310128844761,466.52768,B,1
1461,13.400290723343565,42.349797666220816,454.94824,B,0
1462,13.403806473006954,42.358447515636136,454.31332,B,2
1463,13.395881100000006,42.35161528848136,453.35367,B,0
1464,13.344693589326551,42.41718935709998,471.87656,B,1
1465,13.29612653158629,42.38480020240168,470.9843,B,1
1466,13.387892000000004,42.35752878848642,450.49747,B,2
1467,13.400288120680615,42.35404634969887,455.15997,B,0
1468,13.44097024373829,42.37508559490577,476.44476,B,0
1469,13.349376295156492,42.34228033237041,484.19922,B,1
1470,13.29248087882977,42.34912457487983,462.81442,B,1
1471,13.360598566225674,42.367669445412005,450.15164,B,1
1472,13.39767344231836,42.35277848881074,454.48395,B,3
1473,13.40640771247753,42.36161397686037,455.8016,B,0
1474,13.343386700000002,42.383088494254366,408.33017,B,3
1475,13.388919741192264,42.36509536725296,452.30038,B,0
1476,13.426311375878676,42.37296279895632,480.50827,B,1
1477,13.366430599999994,42.3717154884988,526.06146,B,1
1478,13.400156499999996,42.35119498848089,454.9295,B,0
1479,13.389599900000002,42.3500122884799,547.98895,B,1
1480,13.47551606044741,42.35437604653242,427.8686,B,2
1481,13.46501954450246,42.36350561743484,398.2176,B,1
1482,13.47560199680401,42.3600681843382,470.3132,B,2
1483,13.292236855459208,42.34687274011837,463.6917,B,3
1484,13.496786026857489,42.32643061729736,371.37045,B,1
1485,13.400895063473548,42.34977729884413,454.55325,B,1
1486,13.341705417212417,42.38519996675814,407.41687,B,3
1487,13.40050577349923,42.34716892761229,454.307,B,3
1488,13.341579799999998,42.36836658849587,536.5113,B,1
1489,13.3969048,42.35199428848158,454.307,B,0
1490,13.414313299999996,42.35531468848457,455.56207,B,0
1491,13.403241129748022,42.34843264625209,454.06577,B,0
1492,13.29332491418776,42.388959132797154,409.27402,B,1
1493,13.396230700000002,42.34865788847869,522.27075,B,2
1494,13.466727599021272,42.36371815022215,431.2019,B,3
1495,13.356466800000003,42.32878568846133,443.21335,B,1
1496,13.47463491972603,42.36010148695378,462.21655,B,1
1497,13.3966441,42.3522302884818,453.8872,B,2
1498,13.336191185746324,42.42126685939786,448.08368,B,3
1499,13.477027782348696,42.35748791573195,468.6336,B,3
1500,13.426523876330114,42.349000617009686,454.52176,B,0
1501,13.40339288060287,42.357557505169474,453.34073,B,1
1502,13.50866955309542,42.418314860277405,427.01898,B,2
1503,13.299043552801752,42.376117911153706,408.1716,B,1
1504,13.423123404887152,42.36376024309793,461.34937,B,0
1505,13.293534399999997,42.35913369424392,408.18924,B,0
1506,13.409477854897306,42.35807527068966,454.76685,B,3
1507,13.317461919347954,42.39820210402904,453.386,B,1
1508,13.389972000000004,42.34850158847861,574.89996,B,0
1509,13.343871611680624,42.41766851651391,475.35962,B,2
1510,13.241335860223932,42.40230139780866,466.90063,B,0
1511,13.471944273827964,42.3596517060133,444.59866,B,0
1512,13.338155142696309,42.41514596687472,471.09763,B,3
1513,13.45515640000001,42.395680888519664,464.50873,B,1
1514,13.391982899999997,42.36503768849297,453.2695,B,1
1515,13.451526043428858,42.364781583302616,432.52585,B,1
1516,13.41455144153143,42.39632132768827,464.02618,B,3
1517,13.46268631130121,42.36295291923255,428.71823,B,3
1518,13.226145266783234,42.40378208190872,444.10666,B,1
1519,13.338254331397648,42.419119769273465,460.70465,B,2
1520,13.346974799999998,42.381125188507,564.10565,B,1
1521,13.40264854668839,42.35939051286116,454.49023,B,0
1522,13.474419151430885,42.36056090637784,473.97946,B,1
1523,13.400733487768754,42.34905957665922,454.27533,B,0
1524,13.285273634835008,42.3457438203019,461.91736,B,0
1525,13.40911677296969,42.36025696291777,454.82947,B,2
1526,13.231294426256044,42.40488284064512,464.30643,B,1
1527,13.392592419426002,42.36578552548267,453.9255,B,0
1528,13.379550262266836,42.36649426831757,451.22192,B,3
1529,13.403557259586496,42.36261410164652,455.8322,B,1
1530,13.46056720151291,42.39565857816623,476.92227,B,2
1531,13.40027026240854,42.358024357094926,453.4828,B,2
1532,13.364488017370045,42.34837635957064,448.71954,B,0
1533,13.42081303882847,42.36573688281026,461.1972,B,0
1534,13.441447000000004,42.31006398844498,515.832,B,0
1535,13.3022035996041,42.332084179115824,468.79047,B,3
1536,13.356357570020837,42.33065852653045,435.16443,B,0
1537,13.511551359671737,42.35755802812158,416.85245,B,0
1538,13.42208557700078,42.3582812882516,458.2464,B,0
1539,13.430984729690003,42.3571655458481,456.88516,B,2
1540,13.30028244563458,42.33015838998903,469.85428,B,1
1541,13.340343999999996,42.38582218851107,407.56064,B,3
1542,13.457028415853534,42.36567801536575,427.08618,B,0
1543,13.293663400000002,42.38891428851382,409.27402,B,1
1544,13.295138415459771,42.329061040258274,468.14688,B,1
1545,13.399196625212891,42.34757462464674,454.8232,B,1
1546,13.391109782753688,42.35019702426613,585.694,B,3
1547,13.465588767185103,42.32072726650498,371.37045,B,1
1548,13.410565811527972,42.35803850123072,455.346,B,0
1549,13.3999759,42.35034508848015,454.96698,B,2
1550,13.472590272752866,42.36035266258894,422.35345,B,1
1551,13.355940251514252,42.32750855628934,426.25925,B,2
1552,13.423064100000008,42.30781078844302,513.0803,B,0
1553,13.390730489239102,42.35852612962113,451.3032,B,1
1554,13.4002429,42.34886788847892,454.80444,B,1
1555,13.419977499999996,42.36562958849351,460.95157,B,1
1556,13.29336693377007,42.38751154228191,494.96207,B,1
1557,13.2985068599408,42.31096248074208,459.81512,B,0
1558,13.419934852753531,42.36947285889831,457.9171,B,1
1559,13.390909963703802,42.36602285001416,453.0552,B,3
1560,13.356739900000004,42.32790348846057,429.05972,B,1
1561,13.399977764699967,42.3485426625703,454.72922,B,3
1562,13.40069529187338,42.35267669905296,455.2407,B,0
1563,13.461460134831311,42.364802929478174,428.5245,B,3
1564,13.509421848633917,42.41666161161742,449.4499,B,2
1565,13.358537857725452,42.32850685504213,435.05627,B,3
1566,13.419205500000002,42.34454248847506,452.853,B,3
1567,13.400950000000002,42.34875998847877,454.25,B,1
1568,13.396119518147856,42.357440963015065,452.6104,B,0
1569,13.339213262879335,42.41673797797097,476.88126,B,3
1570,13.342012400000009,42.38761298851268,408.60468,B,1
1571,13.374330000000002,42.36539698849328,450.96353,B,3
1572,13.3975801,42.342756588473534,567.1126,B,2
1573,13.409606799999995,42.33388549423291,449.52942,B,3
1574,13.452541747000684,42.363481278657005,427.0393,B,1
1575,13.463608670227186,42.366356365003824,447.95163,B,3
1576,13.4012883,42.35326268848274,454.9545,B,1
1577,13.400359633331194,42.33813420150173,448.31628,B,3
1578,13.472279821952403,42.35286028696732,427.494,B,1
1579,13.323303635734796,42.383276483240174,407.5008,B,3
1580,13.399423800000005,42.3514884942406,455.12268,B,1
1581,13.39447794924113,42.35840014551051,452.6958,B,1
1582,13.357294101681484,42.33008498733652,434.81064,B,3
1583,13.289308662949988,42.34868568276717,463.88843,B,0
